,Tile Latitude,Tile Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Distance,Venue Tip Count,Venue Users Count,Venue Checkins Count,Venue Visits Count
89,40.73249780817218,-73.9879961665627,4f3f1c677beb0c912e6018ae,5 Napkin Burger,40.733275761879746,-73.98748516071316,Burger Joint,96.65809190012276,186,21889,17999,31928
90,40.7594472779164,-73.99158942919526,49d8c05df964a520c95d1fe3,5 Napkin Burger,40.76018000000001,-73.99109513128279,Burger Joint,91.52415166386908,437,28141,29903,40959
91,40.76663380318153,-73.9592500655022,54f03650498ee77ce407e052,5 Napkin Burger,40.767448,-73.9596012,Burger Joint,95.27145398259674,20,2510,1114,4027
92,40.78639674766062,-73.97721637866502,4b67772af964a520ae502be3,5 Napkin Burger,40.78707,-73.97791,Burger Joint,94.97459696422669,166,8973,12671,15096
93,40.816939480037405,-73.93948712102309,4dc5e311d22dafda2fb15f72,551 Deli Grocery Corp,40.81620493345589,-73.94002628575846,Deli / Bodega,93.46336976373148,0,18,33,38
94,40.798973166874596,-73.94667364628823,4bb0b2aff964a520c8553ce3,5Th Ddli,40.799715527106,-73.9470753989693,Deli / Bodega,89.23325798458711,2,22,394,397
95,40.81334621740484,-73.93589385839056,56a39fbb38fac19ab63a3cba,5th Ave Deli Grocery,40.814109304938285,-73.93638682230436,Deli / Bodega,94.48002150689331,0,21,9,33
96,40.816939480037405,-73.93769048970681,4c3789fec44a952154c33d52,621  A Food Corp,40.81792728370787,-73.93809653667967,Deli / Bodega,115.067044226013,0,18,131,131
97,40.750464121334986,-73.97362311603246,4b86d45cf964a52032a031e3,696 Gourmet Deli,40.75028410953731,-73.97331214230562,Restaurant,32.97788824681913,10,474,1595,1863
98,40.76304054054896,-73.98979279787898,4a9e7463f964a520383a20e3,7 Brothers Deli,40.762901036773115,-73.98950623324082,Deli / Bodega,28.69892757405876,11,622,1775,2108
99,40.71093823237679,-73.99338606051155,4f090ed5e4b071c57637b7ca,7-Eleven,40.71142599084623,-73.99256220063019,Deli / Bodega,88.13854274571091,2,103,140,140
100,40.793583272925744,-73.97182648471616,4c536e481b46c9b61c55ebcc,710 Bar & Grill,40.7931146063278,-73.97101945386505,Japanese Restaurant,85.65017984830567,2,241,222,346
101,40.77022706581408,-73.95206354023708,4facf8c3e4b032398264e21a,76 Market,40.76936278083196,-73.95190860014552,Deli / Bodega,97.01624770328938,0,21,53,58
102,40.815142848721116,-73.94308038365567,4f3252c519836c91c7cc7112,7th Avenue Deli Grocery,40.814968,-73.94345899999998,Deli / Bodega,37.337537895526026,1,82,76,163
103,40.784600116344336,-73.97721637866502,4b54ae6df964a520c8c627e3,82nd Street Grocery,40.78508938453293,-73.97697062951757,Snack Place,58.22397359370368,8,256,827,926
104,40.77561695976293,-73.95206354023708,504bb0fae4b0d1cf33ca07d0,83 1/2,40.77520589574406,-73.95123198330161,Italian Restaurant,83.64586254324873,21,802,523,1098
105,40.827719267935095,-73.94128375233939,4c113784b93cc9b6d50258e0,840 saint nicholas  deli market,40.828481096570506,-73.9415972422612,Deli / Bodega,88.75076927779864,0,50,118,149
106,40.81334621740484,-73.94128375233939,4bd1f6909854d13a38a2fa4d,88 Chinese Restaurant,40.81318684305849,-73.94146699347901,Chinese Restaurant,23.49917766098596,4,399,255,955
107,40.78100685371177,-73.95565680286964,4bcf28170adfb7130024af55,88 Gourmet Deli,40.78168867354951,-73.95542723233704,Deli / Bodega,78.26471718185647,0,31,107,114
108,40.728904545539606,-73.9879961665627,5b32bda2916bc10039ecb7de,886,40.728973635941436,-73.98856168833845,Taiwanese Restaurant,48.28361481311367,18,2116,1340,2873
109,40.83131253056766,-73.94128375233939,4bcdb3c4511f952172fdb4c7,889 St Nicholas Deli Corp,40.830811,-73.94160500000002,Deli / Bodega,61.991597983881206,0,23,50,50
110,40.78639674766062,-73.96823322208361,506ad840e4b01dffe95dd882,88th Street Cart,40.786727,-73.968615,Food Truck,48.8175730570257,1,25,77,86
111,40.78100685371177,-73.95565680286964,4d08ec624adb3704f1acff54,88th Street Deli & Grocery,40.78174178757123,-73.95543871227191,Deli / Bodega,83.78485944606443,0,13,95,95
112,40.757650646600105,-73.99518269182784,414e1d80f964a520ee1c1fe3,9 Ave Vegetarian World,40.75709307680538,-73.9960045293561,Vegetarian / Vegan Restaurant,92.95667409471204,1,99,72,124
113,40.78100685371177,-73.94667364628823,4b7b4f3ff964a520a75d2fe3,92nd Street Cafe,40.78045,-73.94655,American Restaurant,62.80813267520008,3,50,94,94
114,40.793583272925744,-73.97362311603246,4dcd4dd17d8b975f18b1ea2d,93rd St Fruit Stand,40.79354881461424,-73.9729448181042,Food Truck,57.246965803695794,0,28,68,76
115,40.793583272925744,-73.97182648471616,4d5ecb2bb19fa1437592dec8,94 Corner Cafe,40.79317800000001,-73.972557,Café,76.26443460014703,31,1806,2328,3610
116,40.798973166874596,-73.94308038365567,4e4916b214959d51c1847d0d,95 Park Deli,40.799401700000004,-73.943268,Deli / Bodega,50.21532794878786,2,37,187,189
117,40.793583272925744,-73.97002985339991,4ba65365f964a520924639e3,95 Star Deli,40.793487532798345,-73.97075610885827,Deli / Bodega,62.07721606097755,1,88,254,255
118,40.791786641609455,-73.96643659076733,4bf562c1e5eba59350b22090,96 Rose Deli,40.79220922546917,-73.96603325302972,Deli / Bodega,57.99147934646465,0,36,258,270
119,40.795379904242026,-73.97182648471616,4ea16c74cc2102b34c8ea8ed,96th St. Coffee & Donuts Cart,40.79472130131383,-73.97193467293613,Food Truck,73.82059242709478,0,18,42,43
120,40.725311282907036,-73.97721637866502,4f17380ae4b024277031d4d7,99 Cent Pizza,40.725606248503844,-73.97772019250166,Pizza Place,53.66600576416814,7,317,544,659
121,40.75226075265128,-73.97362311603246,59b425432a7ab605019840c1,99 Cents Fresh Pizza,40.751538970659325,-73.97427436551119,Pizza Place,97.24586953364424,2,142,198,288
122,40.728904545539606,-73.9879961665627,5974056d4b78c57f67d093b4,99 Favor Taste,40.72876572288528,-73.98803869670303,Hotpot Restaurant,15.851900609031274,9,3866,2083,5441
123,40.718124757641924,-73.99338606051155,530ff20411d2a01b7bb8a19c,99 Favor Taste 99號餐廳,40.71756,-73.99258,Hotpot Restaurant,92.54141414851357,98,10780,9581,18552
124,40.703751707111664,-74.00236921709295,4ea0156630f854cd9c288a75,99 Wall Street Coffee/bagel Cart,40.703174,-74.00296800000002,Food Truck,81.72190202824522,0,12,41,41
125,40.727107914223325,-73.98979279787898,53b5f4b0498e7253b4854831,99¢ Fresh Pizza,40.72637573745666,-73.9893380436357,Pizza Place,90.01030860149065,6,575,438,851
126,40.76663380318153,-73.9790130099813,563ff505cd10564a82fb06b8,9Ten Restaurant,40.76595490522696,-73.97978099896719,American Restaurant,99.43907231833508,8,1186,530,1486
127,40.764837171865246,-73.9879961665627,4aaaf213f964a520365820e3,9th Ave Gourmet Deli,40.76446089219175,-73.98736176637732,Restaurant,67.88304603968766,2,259,912,1038
128,40.76663380318153,-73.9879961665627,4b2af2b9f964a520adb224e3,9th Avenue Royal Deli,40.766125998476014,-73.98713853540205,Deli / Bodega,91.70779783503805,6,268,723,824
129,40.7594472779164,-73.99158942919526,520ac95e498eb016437a172c,@Nine,40.75880855444152,-73.99236495693144,Thai Restaurant,96.52314673438221,29,2529,1436,3534
130,40.82592263661881,-73.93948712102309,4c367ded0a71c9b65e503dc9,A & J Grocery & Deli,40.825359999999996,-73.93966,Deli / Bodega,64.25131450862953,0,26,36,43
131,40.764837171865246,-73.97541974734874,4b562438f964a520500228e3,A Cafe,40.76457817039885,-73.9756115125866,Café,33.02929417713138,18,1262,1229,2036
132,40.77022706581408,-73.95745343418592,4ba41023f964a520807d38e3,A La Turka,40.77012790729621,-73.9574354558078,Turkish Restaurant,11.132877129895501,36,2574,2384,3967
133,40.77022706581408,-73.95386017155336,4b70ae7ef964a5206d292de3,A Matter of Health,40.77097187266216,-73.95356651718251,Restaurant,86.45900286742697,10,816,1377,2258
134,40.73788770212101,-74.00236921709295,3fd66200f964a52056e31ee3,A Salt & Battery,40.738369,-74.002016,Fish & Chips Shop,61.25471389203253,104,5499,5640,7469
135,40.80076979819086,-73.95206354023708,4e23739522717a5245dfb7b8,A Sea In Harlem - Fish & Chips,40.800925417837924,-73.95245964628684,Seafood Restaurant,37.57616290231826,0,19,82,84
136,40.71632812632564,-74.00955574235809,5b4e3b8d61f070002cc4ddc6,A Summer Day Cafe,40.71604875664889,-74.00880153015748,Italian Restaurant,70.77199202909084,4,266,237,330
137,40.80256642950715,-73.97182648471616,539ca13a498e35589f7d4045,A Taste of Ecuador,40.80248938749345,-73.97191745450665,Food Truck,11.493501606853304,0,8,8,8
138,40.80615969213972,-73.93948712102309,4ae1d506f964a520c38721e3,A Taste of Seafood,40.805580926709034,-73.94025199722869,Seafood Restaurant,91.05640041164592,35,1113,1333,2186
139,40.80975295477228,-73.94847027760451,55d75ca6498eaead9682f25b,A&S Deli,40.810011291672076,-73.94757479708639,Deli / Bodega,80.67918752126748,0,72,26,104
140,40.71453149500935,-73.98080964129758,4bcdebb1511f95216670b5c7,A-1 Pizza,40.71450323668381,-73.98166194029804,Pizza Place,71.92499675204128,34,172,573,639
141,40.782803485028055,-73.94847027760451,52ed887d498ecc66ab2e02b0,A-Jiao Sichuan Cuisine,40.78302391641758,-73.94798723979062,Asian Restaurant,47.49970281647118,7,150,262,325
142,40.703751707111664,-74.01314900499065,4ecd241ae30072984c208baf,A-Pou's Taste,40.70287451551741,-74.01277244340156,Food Truck,102.60662758957028,1,17,25,25
143,40.791786641609455,-73.94128375233939,4d6ce3c868406ea87a3a6e83,AA 2100 Deli & Grocery Corp.,40.79248188376602,-73.94157045384983,Deli / Bodega,81.01286110798782,1,17,80,80
144,40.76304054054896,-73.98979279787898,4a957d36f964a520652320e3,AA Jing,40.76191189992124,-73.99009104537538,Chinese Restaurant,128.0284001028544,34,1447,2267,2419
145,40.76663380318153,-73.98440290393016,4a67cd9af964a52014ca1fe3,ABA Turkish Restaurant,40.76716618196375,-73.98410381227445,Turkish Restaurant,64.35395054396615,71,5358,3880,7704
146,40.773820328446654,-73.98080964129758,4eeb909630f81a645c69e903,ABC Cafeteria,40.77296367766536,-73.98013022358026,Café,111.15102193142174,3,150,918,979
147,40.73788770212101,-73.98979279787898,511aff88e4b0a828de75fa82,ABC Cocina,40.73819266128592,-73.989320744871,Mexican Restaurant,52.281760623313524,272,19267,16302,28261
148,40.73788770212101,-73.98979279787898,4b998a8ff964a520098235e3,ABC Kitchen,40.73765323362576,-73.98965791686936,New American Restaurant,28.449690649882413,701,32670,38231,49972
149,40.773820328446654,-73.98080964129758,4a8ea9e2f964a520731220e3,"ABC, Inc. Bagel Cart",40.773526000000004,-73.980523,Food Truck,40.678732129257654,1,15,20,20
150,40.727107914223325,-73.99338606051155,4f18c2bae4b01afe9b095a02,ACME,40.727286090691855,-73.99387989702423,American Restaurant,46.10386890380384,154,11692,13081,18246
151,40.815142848721116,-73.94487701497195,570ab94f498ed6d53d54f955,ACP Coffee,40.81500815234818,-73.9443029482927,Café,50.59485815590258,11,720,578,1586
152,40.80975295477228,-73.93948712102309,4e306f80d22d4faf8408f3c0,AJ Food Center,40.810389,-73.939758,Deli / Bodega,74.33182208358322,0,86,29,152
153,40.74687085870242,-73.99158942919526,5283c953498e73686c6f2cd8,ALT: A Little Taste,40.746854378016735,-73.99244858430174,Café,72.42231669257136,76,4492,3656,9576
154,40.81154958608856,-73.94667364628823,4f216264e4b0926f76c7376f,ALZYADI DELI GROCERY,40.81155152315818,-73.94656451910156,Deli / Bodega,9.189483570100077,0,255,93,413
155,40.75585401528383,-73.99518269182784,4b97a386f964a5200b0d35e3,AM PM Deli,40.75525699091068,-73.99493178865998,Deli / Bodega,69.69068284036372,4,452,735,978
156,40.798973166874596,-73.95565680286964,4b96767ff964a520b1cd34e3,ANF Deli,40.799847555556475,-73.95551171689868,Deli / Bodega,98.02234493593271,2,114,1316,1335
